name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,cinema_visitors
"Haarlem, Netherlands",26/07/2023,19.6,12.5,16.3,19.6,12.5,16.3,10.6,69.9,1.669,100,12.5,rain,0,0,39.6,28.5,255.2,1011.2,49.1,14.3,195.9,16.8,9,10,2023-07-26T05:52:01,2023-07-26T21:43:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",759
"Haarlem, Netherlands",27/07/2023,19.1,14.3,17.2,19.1,14.3,17.2,15.6,90.6,11.216,100,25,rain,0,0,39.6,30.3,222,1004.1,82.7,8.4,54.9,4.7,2,10,2023-07-27T05:53:30,2023-07-27T21:41:35,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",878
"Haarlem, Netherlands",28/07/2023,21.4,18.1,19.4,21.4,18.1,19.4,17.2,87.3,1.941,100,12.5,rain,0,0,34.3,22.6,238.2,1005.4,81.7,12.4,92.6,7.9,6,10,2023-07-28T05:55:00,2023-07-28T21:40:03,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",918
"Haarlem, Netherlands",29/07/2023,21.1,17.4,18.9,21.1,17.4,18.9,15.4,80.4,0.344,100,4.17,rain,0,0,41,29.6,230.2,1006.1,57,14.3,142.6,12.3,6,10,2023-07-29T05:56:30,2023-07-29T21:38:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",880
"Haarlem, Netherlands",30/07/2023,20.1,17,18.2,20.1,17,18.2,13.8,75.8,0.773,100,12.5,rain,0,0,57.6,40.5,237.9,1009,52.4,12.7,179,15.5,9,10,2023-07-30T05:58:02,2023-07-30T21:36:51,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",840
"Haarlem, Netherlands",31/07/2023,19.5,16.2,18,19.5,16.2,18,16.4,90.7,18.394,100,29.17,rain,0,0,50.4,38.2,233,1004.5,80.4,9.2,65.3,5.6,3,10,2023-07-31T05:59:34,2023-07-31T21:35:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",750
"Haarlem, Netherlands",01/08/2023,18.8,16.3,17.4,18.8,16.3,17.4,13.9,80.4,3.248,100,12.5,rain,0,0,54,38.6,259.5,998.9,50.9,13.3,168.1,14.6,10,10,2023-08-01T06:01:08,2023-08-01T21:33:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",724
"Haarlem, Netherlands",02/08/2023,20.4,15.1,17.3,20.4,15.1,17.3,14.9,86,8.052,100,16.67,rain,0,0,61.2,46.8,198.6,992.3,66.5,11.6,147.9,12.7,7,10,2023-08-02T06:02:42,2023-08-02T21:31:50,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",799
"Haarlem, Netherlands",03/08/2023,18.8,16.2,17.4,18.8,16.2,17.4,14.8,85.2,9.893,100,12.5,rain,0,0,54,34.6,291.9,996.9,76.4,12.2,134,11.5,9,10,2023-08-03T06:04:16,2023-08-03T21:30:06,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",718
"Haarlem, Netherlands",04/08/2023,18.9,15,17,18.9,15,17,13.6,80.9,1.316,100,16.67,rain,0,0,32.4,23,311.8,1013,44.5,13.9,136.6,11.6,9,10,2023-08-04T06:05:51,2023-08-04T21:28:20,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",694
"Haarlem, Netherlands",05/08/2023,18.1,13.6,15.6,18.1,13.6,15.6,13.1,85.5,0.979,100,8.33,rain,0,0,36,26.2,166.3,1011.1,67.6,12.2,86.6,7.7,3,10,2023-08-05T06:07:27,2023-08-05T21:26:32,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",934
"Haarlem, Netherlands",06/08/2023,17,13.9,15.1,17,13.9,15.1,13.4,90,27.591,100,33.33,rain,0,0,57.6,38.4,318.1,1007.1,75.5,9.5,78.4,6.9,6,10,2023-08-06T06:09:03,2023-08-06T21:24:43,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",1008
"Haarlem, Netherlands",07/08/2023,17.8,14.1,15.8,17.8,14.1,15.8,11.2,74.5,4.763,100,12.5,rain,0,0,61.2,35.1,293.3,1014.7,66.4,14.1,169.1,14.6,9,10,2023-08-07T06:10:39,2023-08-07T21:22:52,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",558
"Haarlem, Netherlands",08/08/2023,18.3,14.7,16.5,18.3,14.7,16.5,11.6,73.3,0.397,100,12.5,rain,0,0,54,38.6,257,1012.7,56.3,14.7,133.8,11.6,5,10,2023-08-08T06:12:16,2023-08-08T21:21:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",521
"Haarlem, Netherlands",09/08/2023,19.7,12.8,16.3,19.7,12.8,16.3,12.2,77.8,2.324,100,8.33,rain,0,0,36,26.5,266.4,1015.5,34.8,12.6,224,19.3,8,10,2023-08-09T06:13:53,2023-08-09T21:19:06,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",523
"Haarlem, Netherlands",10/08/2023,22.5,12.1,17.7,22.5,12.1,17.7,12.1,71.2,0,0,0,,0,0,28.8,14,224.4,1020.5,68.2,14.7,162.5,13.9,6,10,2023-08-10T06:15:31,2023-08-10T21:17:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",503
"Haarlem, Netherlands",11/08/2023,24.4,16.3,20.2,24.4,16.3,20.2,15.7,76,0,0,0,,0,0,33.6,27.9,216.4,1018.5,32.9,13.6,171,14.6,6,10,2023-08-11T06:17:09,2023-08-11T21:15:14,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",452
"Haarlem, Netherlands",12/08/2023,21.2,16.6,19.5,21.2,16.6,19.5,16.2,81.6,5.75,100,25,rain,0,0,35.7,31.7,229.7,1015.1,68.6,11.1,176,15.3,7,10,2023-08-12T06:18:47,2023-08-12T21:13:16,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",646
"Haarlem, Netherlands",13/08/2023,21.1,17.4,19,21.1,17.4,19,14.8,76.9,3.863,100,16.67,rain,0,0,38.2,26,215.3,1015.1,59.4,13.7,153.7,13.3,9,10,2023-08-13T06:20:26,2023-08-13T21:11:16,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",487
"Haarlem, Netherlands",14/08/2023,24.7,15.5,19.8,24.7,15.5,19.8,14.4,72.5,0,0,0,,0,0,30,21.4,166.4,1013.4,50,13,211.7,18.2,8,10,2023-08-14T06:22:04,2023-08-14T21:09:15,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",
"Haarlem, Netherlands",15/08/2023,21.5,14.1,19.1,21.5,14.1,19.1,15.1,78.4,0,0,0,,0,0,35.3,21,256.5,1014.8,59.7,13.8,182.5,15.8,8,10,2023-08-15T06:23:43,2023-08-15T21:07:13,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",374
"Haarlem, Netherlands",16/08/2023,23.2,11.3,17.8,23.2,11.3,17.8,13.6,78.2,0,0,0,,0,0,29.8,22.3,50.1,1020.5,45.2,12.8,238.2,20.7,7,10,2023-08-16T06:25:22,2023-08-16T21:05:10,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",389
"Haarlem, Netherlands",17/08/2023,21.5,15.2,18.4,21.5,15.2,18.4,14.7,79.6,0,0,0,,0,0,38.9,28.1,50.6,1020.1,63.7,14.7,144.6,12.4,6,10,2023-08-17T06:27:01,2023-08-17T21:03:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",325
"Haarlem, Netherlands",18/08/2023,23.7,16.1,19.9,23.7,16.1,19.9,17,83.5,0,0,0,,0,0,28.4,18.8,72,1015.9,73.9,12.3,157.6,13.6,8,10,2023-08-18T06:28:40,2023-08-18T21:01:01,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",356
"Haarlem, Netherlands",19/08/2023,24.5,18.8,22,24.5,18.8,22,18.4,79.8,0.047,100,8.33,rain,0,0,41.6,28.1,215.8,1014.1,43.7,12.2,87.7,7.5,4,10,2023-08-19T06:30:20,2023-08-19T20:58:54,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",390
"Haarlem, Netherlands",20/08/2023,22.5,16.2,19.3,22.5,16.2,19.3,15.3,78.5,0,0,0,,0,0,28.1,19.2,249.9,1021.5,29,13.4,224.9,19.3,7,10,2023-08-20T06:31:59,2023-08-20T20:56:47,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",239
"Haarlem, Netherlands",21/08/2023,23.5,13.3,18.3,23.5,13.3,18.3,14.8,81,0.003,100,4.17,rain,0,0,26.2,17.5,265.2,1022.7,28.2,13,228.4,19.7,7,10,2023-08-21T06:33:39,2023-08-21T20:54:38,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",177
"Haarlem, Netherlands",22/08/2023,21.5,14.7,18.6,21.5,14.7,18.6,15.6,83,0,0,0,,0,0,27.3,17.9,240,1020,38.1,12.2,162.5,14.2,8,10,2023-08-22T06:35:18,2023-08-22T20:52:29,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",283
"Haarlem, Netherlands",23/08/2023,23,15.5,18.8,23,15.5,18.8,15.5,82,0,0,0,,0,0,26.4,17.8,253.1,1019.4,30.5,11.6,189.3,16.4,7,10,2023-08-23T06:36:58,2023-08-23T20:50:18,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",316
"Haarlem, Netherlands",24/08/2023,23.2,15.1,19.3,23.2,15.1,19.3,17,86.8,0.968,100,12.5,rain,0,0,29.2,18.1,104.6,1013.7,35.2,12.3,67.5,5.8,3,10,2023-08-24T06:38:37,2023-08-24T20:48:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",371
"Haarlem, Netherlands",25/08/2023,22.1,16.2,19.4,22.1,16.2,19.4,17,86.7,3.28,100,20.83,rain,0,0,23.2,17.6,273.6,1007.6,55.7,8.6,104.4,8.9,5,10,2023-08-25T06:40:17,2023-08-25T20:45:55,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",452
"Haarlem, Netherlands",26/08/2023,19.4,14.4,16.6,19.4,14.4,16.6,13.4,81.4,5.38,100,25,rain,0,0,37.8,26,214.6,1008.8,40.9,13.2,156,13.5,7,10,2023-08-26T06:41:56,2023-08-26T20:43:42,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",693
"Haarlem, Netherlands",27/08/2023,17.4,12.7,15.4,17.4,12.7,15.4,12.3,81.9,9.758,100,20.83,rain,0,0,36.6,23.9,227.7,1008.1,34.9,13.9,111.2,9.7,6,10,2023-08-27T06:43:36,2023-08-27T20:41:29,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",526
"Haarlem, Netherlands",28/08/2023,19.8,13.1,16.5,19.8,13.1,16.5,12.4,77.6,5.609,100,12.5,rain,0,0,24.1,19.1,310.1,1011.7,33.1,14.2,207.5,17.9,7,10,2023-08-28T06:45:15,2023-08-28T20:39:14,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",286
"Haarlem, Netherlands",29/08/2023,19.6,10.8,15.5,19.6,10.8,15.5,11.8,80,0.205,100,12.5,rain,0,0,18.6,16.9,238.6,1011.3,42.9,13.3,89.8,7.7,4,10,2023-08-29T06:46:55,2023-08-29T20:36:59,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",414
"Haarlem, Netherlands",30/08/2023,18.1,13.1,15.2,18.1,13.1,15.2,11.3,77.9,2.846,100,37.5,rain,0,0,35.9,25.4,240.6,1005.8,44.8,12.8,97.5,8.5,7,10,2023-08-30T06:48:34,2023-08-30T20:34:44,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",572
"Haarlem, Netherlands",31/08/2023,18.4,12.4,15.5,18.4,12.4,15.5,10.8,74.8,12.32,100,33.33,rain,0,0,38,25.1,266.2,1009.1,42.5,14.6,168.8,14.4,7,10,2023-08-31T06:50:14,2023-08-31T20:32:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",453
"Haarlem, Netherlands",01/09/2023,19.2,13.1,16.1,19.2,13.1,16.1,13.8,86.7,0.679,100,16.67,rain,0,0,19.1,13.6,112.4,1012.1,76.9,11.6,74.5,6.4,3,10,2023-09-01T06:51:53,2023-09-01T20:30:11,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",516
"Haarlem, Netherlands",02/09/2023,21.4,14.8,17.8,21.4,14.8,17.8,15.4,86.5,14.235,100,8.33,rain,0,0,18.7,13.8,55.6,1019.8,72.8,8,101.6,8.7,6,10,2023-09-02T06:53:33,2023-09-02T20:27:53,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",477
"Haarlem, Netherlands",03/09/2023,21.6,11.7,16.7,21.6,11.7,16.7,13.2,82.1,0,0,0,,0,0,13.2,10.5,90.4,1027,35.4,12.2,155.8,13.4,6,10,2023-09-03T06:55:12,2023-09-03T20:25:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",287
"Haarlem, Netherlands",04/09/2023,24.5,12,18.1,24.5,12,18.1,14.1,79.7,0,0,0,,0,0,22.7,14.4,89.9,1025.1,42.8,12.8,165,14.2,6,10,2023-09-04T06:56:52,2023-09-04T20:23:17,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",177
"Haarlem, Netherlands",05/09/2023,29.3,15.4,21.3,29.3,15.4,21.4,15.5,71.9,0,0,0,,0,0,25.9,14.2,94.8,1018.8,5.7,15,183.8,15.9,6,10,2023-09-05T06:58:31,2023-09-05T20:20:58,0.68,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",148
"Haarlem, Netherlands",06/09/2023,28,16.5,22.5,29.4,16.5,22.8,17.4,74.2,0,0,0,,0,0,20.4,15.1,115.2,1018.8,5.5,14.3,173,15,6,10,2023-09-06T07:00:10,2023-09-06T20:18:38,0.71,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",210
"Haarlem, Netherlands",07/09/2023,28.8,16.7,22.4,29.5,16.7,22.5,16.6,72.3,0,0,0,,0,0,35.3,20.5,93.2,1018.4,11.2,13.3,173,15,6,10,2023-09-07T07:01:50,2023-09-07T20:16:19,0.75,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",166
"Haarlem, Netherlands",08/09/2023,28.5,17,22.1,29.6,17,22.3,17.2,75.3,0,0,0,,0,0,20.5,11,152.7,1016,11.8,12.1,165.7,14.3,6,10,2023-09-08T07:03:29,2023-09-08T20:13:58,0.78,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",194
"Haarlem, Netherlands",09/09/2023,27.7,14.2,21.1,28.2,14.2,21.2,17,80,0.003,100,4.17,rain,0,0,16.7,9.9,243,1016.2,9.9,7.2,165.5,14.2,6,10,2023-09-09T07:05:08,2023-09-09T20:11:38,0.81,Rain,Clear conditions throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",263
"Haarlem, Netherlands",10/09/2023,30.5,19.1,24,31.3,19.1,24.4,18.6,74.1,0,0,0,,0,0,21.9,13.8,131.3,1016.2,23.3,11,154.8,13.5,5,30,2023-09-10T07:06:48,2023-09-10T20:09:17,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",208
"Haarlem, Netherlands",11/09/2023,24.5,19.1,21.7,24.5,19.1,21.7,18.5,82.1,0.003,100,4.17,rain,0,0,30,22.6,234,1012.8,35.7,10.3,111.5,9.6,5,30,2023-09-11T07:08:27,2023-09-11T20:06:56,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06257099999,06344099999",150
"Haarlem, Netherlands",12/09/2023,22.2,17.6,19.7,22.2,17.6,19.7,18,89.8,1.092,100,16.67,rain,0,0,20.2,13.5,242.7,1012.6,53.4,7.5,92.7,7.9,4,10,2023-09-12T07:10:06,2023-09-12T20:04:35,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,E5029,06348099999,06249099999,C0449,06240099999,06257099999,06344099999",189
"Haarlem, Netherlands",13/09/2023,19.7,11.7,16.9,19.7,11.7,16.9,13.1,79.2,1.094,100,16.67,rain,0,0,62.4,33,13.6,1017.1,46.5,13.1,131.9,11.3,7,10,2023-09-13T07:11:46,2023-09-13T20:02:13,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",223
"Haarlem, Netherlands",14/09/2023,21,10,15.1,21,10,15.1,10.9,78.4,0.045,100,8.33,rain,0,0,21.6,9.6,148.1,1021.9,39.3,13.3,172,14.8,7,10,2023-09-14T07:13:25,2023-09-14T19:59:51,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",179
"Haarlem, Netherlands",15/09/2023,21.8,12.2,16.7,21.8,12.2,16.7,11.8,74.4,0,0,0,,0,0,21.6,14.5,113.5,1017.6,32.7,12.6,145.5,12.6,6,10,2023-09-15T07:15:05,2023-09-15T19:57:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",308
"Haarlem, Netherlands",16/09/2023,24.3,13,18.4,24.3,13,18.4,13.6,75.3,0,0,0,,0,0,19.9,19.9,72.6,1014,27.4,12.4,117.6,10.1,5,10,2023-09-16T07:16:44,2023-09-16T19:55:07,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",372
"Haarlem, Netherlands",17/09/2023,18.5,16,17.5,18.5,16,17.5,14.9,85.2,1.314,100,37.5,rain,0,0,29.9,20.9,72.6,1012.3,70.7,9.1,44.8,3.8,2,10,2023-09-17T07:18:24,2023-09-17T19:52:45,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",448
"Haarlem, Netherlands",18/09/2023,22.5,16.1,19.2,22.5,16.1,19.2,16.6,85.6,7.83,100,29.17,rain,0,0,55.8,34.9,201.7,1002.5,53.4,11.6,100.9,8.7,6,10,2023-09-18T07:20:04,2023-09-18T19:50:23,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",198
"Haarlem, Netherlands",19/09/2023,18.7,15.6,16.8,18.7,15.6,16.8,12.3,74.9,5.111,100,16.67,rain,0,0,88.6,45.8,223.5,1006.1,68.4,15.7,51.9,4.4,3,10,2023-09-19T07:21:44,2023-09-19T19:48:01,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",320
"Haarlem, Netherlands",20/09/2023,21.5,17.1,18.8,21.5,17.1,18.8,14.6,77.2,4.901,100,8.33,rain,0,0,57.6,37,195.3,1004,75.6,16.7,66.7,5.7,3,10,2023-09-20T07:23:23,2023-09-20T19:45:38,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",359
"Haarlem, Netherlands",21/09/2023,20,14.6,16.2,20,14.6,16.2,14.3,88.7,7.809,100,62.5,rain,0,0,41.3,27,166.8,996.5,52,12.6,39.2,3.3,2,10,2023-09-21T07:25:03,2023-09-21T19:43:16,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",302
"Haarlem, Netherlands",22/09/2023,15.9,11.8,14,15.9,11.8,14,11.8,87.2,8.939,100,25,rain,0,0,43.4,31.2,210,999.4,56.6,11.8,61.6,5.3,3,10,2023-09-22T07:26:44,2023-09-22T19:40:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",407
"Haarlem, Netherlands",23/09/2023,17.2,11.7,14.1,17.2,11.7,14.1,11.8,86.2,18.927,100,33.33,rain,0,0,31.3,24.3,227.4,1012,47.4,13,55,4.8,2,10,2023-09-23T07:28:24,2023-09-23T19:38:31,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",681
"Haarlem, Netherlands",24/09/2023,19.8,11.6,15.2,19.8,11.6,15.2,10.1,73.2,0.836,100,8.33,rain,0,0,39,28.2,178.8,1022.4,21.5,13.6,128.8,11.1,5,10,2023-09-24T07:30:04,2023-09-24T19:36:09,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",404
"Haarlem, Netherlands",25/09/2023,19.4,12.6,15.8,19.4,12.6,15.8,11.7,77.2,0,0,0,rain,0,0,30,21.2,175.1,1020.7,58.7,14.8,92.9,8.2,4,10,2023-09-25T07:31:45,2023-09-25T19:33:47,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",413
"Haarlem, Netherlands",26/09/2023,21.7,14.1,17.3,21.7,14.1,17.3,13.6,79.5,0.042,100,4.17,rain,0,0,20.4,18.9,151,1019.6,44.8,11.7,81.7,7,5,10,2023-09-26T07:33:26,2023-09-26T19:31:25,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",196
"Haarlem, Netherlands",27/09/2023,22.2,13,18.1,22.2,13,18.1,14.9,82.8,0,0,0,,0,0,30.7,23.2,145.9,1017.1,29.2,10.9,82.8,7.2,3,10,2023-09-27T07:35:06,2023-09-27T19:29:04,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",270
"Haarlem, Netherlands",28/09/2023,20.2,16.5,18.2,20.2,16.5,18.2,13.8,75.9,0,0,0,rain,0,0,38.9,25.7,208.2,1014.6,70.2,13.2,53.4,4.7,3,10,2023-09-28T07:36:48,2023-09-28T19:26:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",303
"Haarlem, Netherlands",29/09/2023,19.8,14.3,17.1,19.8,14.3,17.1,13.6,79.9,1.222,100,16.67,rain,0,0,40.3,31.2,236.5,1016,52.1,14.3,71.2,6.1,4,10,2023-09-29T07:38:29,2023-09-29T19:24:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",405
"Haarlem, Netherlands",30/09/2023,19.1,13,15.9,19.1,13,15.9,11.6,76.2,0,0,0,rain,0,0,25.2,16.6,208.7,1024.6,35.9,11.9,67.7,6.1,4,10,2023-09-30T07:40:10,2023-09-30T19:22:00,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",474
"Haarlem, Netherlands",01/10/2023,21.5,15.8,18.3,21.5,15.8,18.3,14.1,76.9,0,0,0,rain,0,0,34.6,25.1,206.3,1021.4,53.2,12.1,93.2,8,4,10,2023-10-01T07:41:52,2023-10-01T19:19:39,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",330
