"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"1-3-2024 00:00:00 - 01:00:00","45352.0000000000","51 #","51.4915","3,37 #","3.3729","9,54 #","9.5424","39 #","38.5763","0 #","0.0000","0,27 #","0.2712","0,08 #","0.0847","52 #","51.6949","0 %","0.0000","100 %","0000010000"
"1-3-2024 01:00:00 - 02:00:00","45352.0416666667","50 #","50.2000","3,35 #","3.3500","7,90 #","7.9000","39 #","38.9500","0 #","0.0000","0,33 #","0.3333","0,02 #","0.0167","50 #","50.4333","0 %","0.0000","100 %","0000010000"
"1-3-2024 02:00:00 - 03:00:00","45352.0833333333","49 #","49.3000","3,25 #","3.2500","7,98 #","7.9833","38 #","38.0667","0 #","0.0000","0,12 #","0.1167","0 #","0.0000","50 #","50.3000","0 %","0.0000","100 %","0000010000"
"1-3-2024 03:00:00 - 04:00:00","45352.1250000000","49 #","48.5167","3,17 #","3.1667","7,03 #","7.0333","38 #","38.3167","0 #","0.0000","0,13 #","0.1333","0 #","0.0000","49 #","49.4167","0 %","0.0000","100 %","0000010000"
"1-3-2024 04:00:00 - 05:00:00","45352.1666666667","48 #","48.2333","3,20 #","3.2000","7,12 #","7.1167","38 #","37.9167","0 #","0.0000","0,07 #","0.0667","0,10 #","0.1000","49 #","48.8333","0 %","0.0000","100 %","0000010000"
"1-3-2024 05:00:00 - 06:00:00","45352.2083333333","48 #","48.3500","3,15 #","3.1500","6,90 #","6.9000","38 #","38.3000","0 #","0.0000","0,02 #","0.0167","0 #","0.0000","49 #","48.9833","0 %","0.0000","100 %","0000010000"
"1-3-2024 06:00:00 - 07:00:00","45352.2500000000","49 #","48.9333","3,12 #","3.1167","6,53 #","6.5333","39 #","39.2833","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","49.6000","0 %","0.0000","100 %","0000010000"
"1-3-2024 07:00:00 - 08:00:00","45352.2916666667","51 #","51.4000","3,45 #","3.4500","8,60 #","8.6000","39 #","39.3500","0 #","0.0000","0,35 #","0.3500","0,18 #","0.1833","52 #","51.8167","0 %","0.0000","100 %","0000010000"
"1-3-2024 08:00:00 - 09:00:00","45352.3333333333","72 #","71.6667","3,93 #","3.9333","15 #","14.5000","53 #","53.2333","0 #","0.0000","1,45 #","1.4500","0,47 #","0.4667","71 #","71.2833","0 %","0.0000","100 %","0000010000"
"1-3-2024 09:00:00 - 10:00:00","45352.3750000000","151 #","150.7000","5,03 #","5.0333","33 #","33.4500","112 #","112.2167","0 #","0.0000","3,52 #","3.5167","1,87 #","1.8667","150 #","149.8667","0 %","0.0000","100 %","0000010000"
"1-3-2024 10:00:00 - 11:00:00","45352.4166666667","197 #","197.4500","5,55 #","5.5500","33 #","33.2667","159 #","158.6333","0 #","0.0000","3,93 #","3.9333","0,88 #","0.8833","196 #","196.3167","0 %","0.0000","100 %","0000010000"
"1-3-2024 11:00:00 - 12:00:00","45352.4583333333","209 #","209.4500","6,67 #","6.6667","42 #","42.3167","160 #","160.4667","0 #","0.0000","6,37 #","6.3667","1,37 #","1.3667","205 #","204.9333","0 %","0.0000","100 %","0000010000"
"1-3-2024 12:00:00 - 13:00:00","45352.5000000000","200 #","199.6833","6,92 #","6.9167","36 #","36.3000","156 #","156.4667","0 #","0.0000","6,32 #","6.3167","1,35 #","1.3500","195 #","195.3667","0 %","0.0000","100 %","0000010000"
"1-3-2024 13:00:00 - 14:00:00","45352.5416666667","206 #","206.0000","6,55 #","6.5500","38 #","38.2333","161 #","161.2167","0 #","0.0000","6,75 #","6.7500","1,95 #","1.9500","201 #","201.2833","0 %","0.0000","100 %","0000010000"
"1-3-2024 14:00:00 - 15:00:00","45352.5833333333","203 #","203.1500","6,05 #","6.0500","33 #","33.0667","164 #","164.0333","0 #","0.0000","4,63 #","4.6333","1,88 #","1.8833","200 #","200.1500","0 %","0.0000","100 %","0000010000"
"1-3-2024 15:00:00 - 16:00:00","45352.6250000000","163 #","162.5167","7,07 #","7.0667","38 #","37.9833","117 #","117.4667","0 #","0.0000","8,90 #","8.9000","2,37 #","2.3667","154 #","154.3833","0 %","0.0000","100 %","0000010000"
"1-3-2024 16:00:00 - 17:00:00","45352.6666666667","128 #","128.3833","5,70 #","5.7000","26 #","26.2833","96 #","96.4000","0 #","0.0000","3,60 #","3.6000","0,27 #","0.2667","126 #","125.9000","0 %","0.0000","100 %","0000010000"
"1-3-2024 17:00:00 - 18:00:00","45352.7083333333","93 #","93.1695","6,97 #","6.9661","23 #","22.8475","63 #","63.3559","0 #","0.0000","5,78 #","5.7797","1 #","1.0000","88 #","87.6102","0 %","0.0000","100 %","0000010000"
"1-3-2024 18:00:00 - 19:00:00","45352.7500000000","63 #","63.1148","3,95 #","3.9508","13 #","13.3607","46 #","45.8033","0 #","0.0000","1,90 #","1.9016","0,49 #","0.4918","62 #","61.7869","0 %","0.0000","100 %","0000010000"
"1-3-2024 19:00:00 - 20:00:00","45352.7916666667","53 #","53.2000","3,65 #","3.6500","9,20 #","9.2000","40 #","40.3500","0 #","0.0000","0,88 #","0.8833","0,13 #","0.1333","53 #","53.0833","0 %","0.0000","100 %","0000010000"
"1-3-2024 20:00:00 - 21:00:00","45352.8333333333","52 #","52.0167","3,35 #","3.3500","6,62 #","6.6167","42 #","42.0500","0 #","0.0000","0,30 #","0.3000","0 #","0.0000","53 #","52.8167","0 %","0.0000","100 %","0000010000"
"1-3-2024 21:00:00 - 22:00:00","45352.8750000000","52 #","52.4333","3,47 #","3.4667","6,58 #","6.5833","42 #","42.3833","0 #","0.0000","0,37 #","0.3667","0,15 #","0.1500","54 #","53.5167","0 %","0.0000","100 %","0000010000"
"1-3-2024 22:00:00 - 23:00:00","45352.9166666667","48 #","48.2333","4 #","4.0000","7,52 #","7.5167","37 #","36.7167","0 #","0.0000","0,92 #","0.9167","0 #","0.0000","48 #","48.1000","0 %","0.0000","100 %","0000010000"
"1-3-2024 23:00:00 - 00:00:00","45352.9583333333","46 #","46.3333","3,23 #","3.2333","6,80 #","6.8000","36 #","36.3000","0 #","0.0000","0,72 #","0.7167","0,02 #","0.0167","47 #","46.8667","0 %","0.0000","100 %","0000010000"
"2-3-2024 00:00:00 - 01:00:00","45353.0000000000","46 #","45.9000","3,65 #","3.6500","7,38 #","7.3833","35 #","34.8667","0 #","0.0000","0,18 #","0.1833","0,15 #","0.1500","47 #","47.1500","0 %","0.0000","100 %","0000010000"
"2-3-2024 01:00:00 - 02:00:00","45353.0416666667","42 #","41.7833","3,38 #","3.3833","6,53 #","6.5333","32 #","31.8667","0 #","0.0000","0,30 #","0.3000","0,02 #","0.0167","42 #","42.4000","0 %","0.0000","100 %","0000010000"
"2-3-2024 02:00:00 - 03:00:00","45353.0833333333","40 #","39.5500","3 #","3.0000","5,03 #","5.0333","32 #","31.5167","0 #","0.0000","0 #","0.0000","0 #","0.0000","40 #","40.1833","0 %","0.0000","100 %","0000010000"
"2-3-2024 03:00:00 - 04:00:00","45353.1250000000","40 #","39.5833","3 #","3.0000","5,23 #","5.2333","31 #","31.3500","0 #","0.0000","0 #","0.0000","0 #","0.0000","40 #","40.2333","0 %","0.0000","100 %","0000010000"
"2-3-2024 04:00:00 - 05:00:00","45353.1666666667","40 #","39.5167","3 #","3.0000","5,05 #","5.0500","31 #","31.4667","0 #","0.0000","0,23 #","0.2333","0 #","0.0000","40 #","40.2833","0 %","0.0000","100 %","0000010000"
"2-3-2024 05:00:00 - 06:00:00","45353.2083333333","40 #","39.6000","3 #","3.0000","5,87 #","5.8667","31 #","30.7333","0 #","0.0000","0,10 #","0.1000","0 #","0.0000","40 #","40.0667","0 %","0.0000","100 %","0000010000"
"2-3-2024 06:00:00 - 07:00:00","45353.2500000000","41 #","40.8667","3,17 #","3.1667","6,62 #","6.6167","31 #","31.0833","0 #","0.0000","0 #","0.0000","0 #","0.0000","42 #","41.8000","0 %","0.0000","100 %","0000010000"
"2-3-2024 07:00:00 - 08:00:00","45353.2916666667","41 #","40.9667","3,45 #","3.4500","5,43 #","5.4333","32 #","32.0833","0 #","0.0000","0,25 #","0.2500","0 #","0.0000","42 #","41.8000","0 %","0.0000","100 %","0000010000"
"2-3-2024 08:00:00 - 09:00:00","45353.3333333333","40 #","40.4500","2,95 #","2.9500","4,72 #","4.7167","33 #","32.7833","0 #","0.0000","0,10 #","0.1000","0 #","0.0000","41 #","40.9000","0 %","0.0000","100 %","0000010000"
"2-3-2024 09:00:00 - 10:00:00","45353.3750000000","41 #","41.0000","3 #","3.0000","4,33 #","4.3333","34 #","33.6667","0 #","0.0000","0 #","0.0000","0 #","0.0000","42 #","41.5833","0 %","0.0000","100 %","0000010000"
"2-3-2024 10:00:00 - 11:00:00","45353.4166666667","46 #","45.7333","3,43 #","3.4333","7,88 #","7.8833","34 #","34.4167","0 #","0.0000","0,45 #","0.4500","0,27 #","0.2667","46 #","45.9333","0 %","0.0000","100 %","0000010000"
"2-3-2024 11:00:00 - 12:00:00","45353.4583333333","51 #","51.3833","4,10 #","4.1000","9,87 #","9.8667","37 #","37.4167","0 #","0.0000","1,45 #","1.4500","0,17 #","0.1667","51 #","51.4500","0 %","0.0000","100 %","0000010000"
"2-3-2024 12:00:00 - 13:00:00","45353.5000000000","52 #","52.2667","3,87 #","3.8667","12 #","12.0667","36 #","36.3333","0 #","0.0000","0,73 #","0.7333","0,35 #","0.3500","52 #","52.3000","0 %","0.0000","100 %","0000010000"
"2-3-2024 13:00:00 - 14:00:00","45353.5416666667","54 #","53.8000","3,70 #","3.7000","12 #","11.6833","38 #","38.4167","0 #","0.0000","0,93 #","0.9333","0,12 #","0.1167","54 #","54.1500","0 %","0.0000","100 %","0000010000"
"2-3-2024 14:00:00 - 15:00:00","45353.5833333333","52 #","51.9167","3,80 #","3.8000","11 #","11.1500","37 #","36.9667","0 #","0.0000","0,40 #","0.4000","0,08 #","0.0833","52 #","52.3667","0 %","0.0000","100 %","0000010000"
"2-3-2024 15:00:00 - 16:00:00","45353.6250000000","53 #","52.9667","4,45 #","4.4500","11 #","11.2667","37 #","37.2500","0 #","0.0000","0,95 #","0.9500","0,32 #","0.3167","53 #","53.0500","0 %","0.0000","100 %","0000010000"
"2-3-2024 16:00:00 - 17:00:00","45353.6666666667","56 #","56.1333","4,40 #","4.4000","13 #","13.0167","39 #","38.7167","0 #","0.0000","0,97 #","0.9667","0,17 #","0.1667","56 #","55.8500","0 %","0.0000","100 %","0000010000"
"2-3-2024 17:00:00 - 18:00:00","45353.7083333333","53 #","52.7167","5,08 #","5.0833","11 #","11.0667","37 #","36.5667","0 #","0.0000","0,68 #","0.6833","0,18 #","0.1833","53 #","52.8000","0 %","0.0000","100 %","0000010000"
"2-3-2024 18:00:00 - 19:00:00","45353.7500000000","56 #","55.6667","4 #","4.0000","12 #","12.1500","40 #","39.5167","0 #","0.0000","1,22 #","1.2167","0,12 #","0.1167","55 #","55.3833","0 %","0.0000","100 %","0000010000"
"2-3-2024 19:00:00 - 20:00:00","45353.7916666667","53 #","53.2500","4,22 #","4.2167","9,78 #","9.7833","39 #","39.2500","0 #","0.0000","1,78 #","1.7833","0,03 #","0.0333","53 #","52.7500","0 %","0.0000","100 %","0000010000"
"2-3-2024 20:00:00 - 21:00:00","45353.8333333333","56 #","56.4833","4,62 #","4.6167","9,62 #","9.6167","42 #","42.2500","0 #","0.0000","0,87 #","0.8667","0,30 #","0.3000","57 #","57.0167","0 %","0.0000","100 %","0000010000"
"2-3-2024 21:00:00 - 22:00:00","45353.8750000000","56 #","55.8000","3,92 #","3.9167","11 #","11.4833","40 #","40.4000","0 #","0.0000","0,97 #","0.9667","0,08 #","0.0833","56 #","55.8833","0 %","0.0000","100 %","0000010000"
"2-3-2024 22:00:00 - 23:00:00","45353.9166666667","50 #","49.6000","3,37 #","3.3667","7,97 #","7.9667","38 #","38.2667","0 #","0.0000","0,48 #","0.4833","0 #","0.0000","50 #","50.3667","0 %","0.0000","100 %","0000010000"
"2-3-2024 23:00:00 - 00:00:00","45353.9583333333","47 #","46.8000","3,62 #","3.6167","9,10 #","9.1000","34 #","34.0833","0 #","0.0000","0,82 #","0.8167","0,15 #","0.1500","47 #","46.8500","0 %","0.0000","100 %","0000010000"
"3-3-2024 00:00:00 - 01:00:00","45354.0000000000","43 #","42.7500","3,32 #","3.3167","6,32 #","6.3167","33 #","33.1167","0 #","0.0000","0,12 #","0.1167","0,08 #","0.0833","43 #","43.4000","0 %","0.0000","100 %","0000010000"
"3-3-2024 01:00:00 - 02:00:00","45354.0416666667","41 #","40.6833","3,22 #","3.2167","6,20 #","6.2000","31 #","31.2667","0 #","0.0000","0,50 #","0.5000","0,08 #","0.0833","41 #","40.8333","0 %","0.0000","100 %","0000010000"
"3-3-2024 02:00:00 - 03:00:00","45354.0833333333","39 #","39.3667","3 #","3.0000","4,77 #","4.7667","32 #","31.6000","0 #","0.0000","0 #","0.0000","0 #","0.0000","40 #","40.2333","0 %","0.0000","100 %","0000010000"
"3-3-2024 03:00:00 - 04:00:00","45354.1250000000","39 #","38.6667","3,02 #","3.0167","6,33 #","6.3333","29 #","29.3167","0 #","0.0000","0,23 #","0.2333","0,02 #","0.0167","39 #","39.1833","0 %","0.0000","100 %","0000010000"
"3-3-2024 04:00:00 - 05:00:00","45354.1666666667","39 #","38.5000","3,42 #","3.4167","6,75 #","6.7500","28 #","28.3333","0 #","0.0000","0,18 #","0.1833","0,07 #","0.0667","39 #","39.2333","0 %","0.0000","100 %","0000010000"
"3-3-2024 05:00:00 - 06:00:00","45354.2083333333","39 #","38.8000","3,12 #","3.1167","7,25 #","7.2500","28 #","28.4333","0 #","0.0000","0,07 #","0.0667","0 #","0.0000","39 #","39.2833","0 %","0.0000","100 %","0000010000"
"3-3-2024 06:00:00 - 07:00:00","45354.2500000000","40 #","39.6333","3,17 #","3.1667","7,50 #","7.5000","29 #","28.9667","0 #","0.0000","0,05 #","0.0500","0 #","0.0000","40 #","40.3833","0 %","0.0000","100 %","0000010000"
"3-3-2024 07:00:00 - 08:00:00","45354.2916666667","42 #","41.5000","3,40 #","3.4000","7,57 #","7.5667","31 #","30.5333","0 #","0.0000","0,18 #","0.1833","0,02 #","0.0167","43 #","42.6500","0 %","0.0000","100 %","0000010000"
"3-3-2024 08:00:00 - 09:00:00","45354.3333333333","50 #","50.2000","3,97 #","3.9667","13 #","13.3333","33 #","32.9000","0 #","0.0000","1,27 #","1.2667","0,32 #","0.3167","50 #","50.3000","0 %","0.0000","100 %","0000010000"
"3-3-2024 09:00:00 - 10:00:00","45354.3750000000","49 #","49.3167","4,43 #","4.4333","13 #","12.6667","32 #","32.2167","0 #","0.0000","1,27 #","1.2667","0,23 #","0.2333","50 #","49.7500","0 %","0.0000","100 %","0000010000"
"3-3-2024 10:00:00 - 11:00:00","45354.4166666667","50 #","49.9167","3,87 #","3.8667","13 #","12.8167","33 #","33.2333","0 #","0.0000","1,53 #","1.5333","0,28 #","0.2833","50 #","49.7500","0 %","0.0000","100 %","0000010000"
"3-3-2024 11:00:00 - 12:00:00","45354.4583333333","49 #","49.0500","3,97 #","3.9667","11 #","11.0833","34 #","34.0000","0 #","0.0000","1,08 #","1.0833","0,25 #","0.2500","49 #","49.2833","0 %","0.0000","100 %","0000010000"
"3-3-2024 12:00:00 - 13:00:00","45354.5000000000","55 #","54.6000","4,45 #","4.4500","12 #","11.6333","39 #","38.5167","0 #","0.0000","0,67 #","0.6667","0,08 #","0.0833","56 #","55.6833","0 %","0.0000","100 %","0000010000"
"3-3-2024 13:00:00 - 14:00:00","45354.5416666667","58 #","57.9833","6,07 #","6.0667","12 #","11.5167","40 #","40.4000","0 #","0.0000","2,13 #","2.1333","0,08 #","0.0833","57 #","56.9167","0 %","0.0000","100 %","0000010000"
"3-3-2024 14:00:00 - 15:00:00","45354.5833333333","59 #","58.6667","4,45 #","4.4500","13 #","12.7333","41 #","41.4833","0 #","0.0000","1,38 #","1.3833","0,38 #","0.3833","58 #","57.9833","0 %","0.0000","100 %","0000010000"
"3-3-2024 15:00:00 - 16:00:00","45354.6250000000","66 #","66.3167","5,25 #","5.2500","18 #","18.2000","43 #","42.8667","0 #","0.0000","2,07 #","2.0667","0,72 #","0.7167","65 #","65.3000","0 %","0.0000","100 %","0000010000"
"3-3-2024 16:00:00 - 17:00:00","45354.6666666667","63 #","63.2500","5,28 #","5.2833","13 #","12.9667","45 #","45.0000","0 #","0.0000","1,67 #","1.6667","0,13 #","0.1333","63 #","62.6667","0 %","0.0000","100 %","0000010000"
"3-3-2024 17:00:00 - 18:00:00","45354.7083333333","58 #","57.5333","4,43 #","4.4333","11 #","10.6500","42 #","42.4500","0 #","0.0000","0,93 #","0.9333","0,33 #","0.3333","58 #","57.7833","0 %","0.0000","100 %","0000010000"
"3-3-2024 18:00:00 - 19:00:00","45354.7500000000","60 #","60.2000","4,78 #","4.7833","11 #","10.8333","45 #","44.5833","0 #","0.0000","2,30 #","2.3000","0,60 #","0.6000","59 #","59.4167","0 %","0.0000","100 %","0000010000"
"3-3-2024 19:00:00 - 20:00:00","45354.7916666667","59 #","59.2000","4,13 #","4.1333","11 #","10.7667","44 #","44.3000","0 #","0.0000","0,90 #","0.9000","0,27 #","0.2667","60 #","59.6167","0 %","0.0000","100 %","0000010000"
"3-3-2024 20:00:00 - 21:00:00","45354.8333333333","57 #","56.8667","3,88 #","3.8833","9,40 #","9.4000","44 #","43.5833","0 #","0.0000","1,23 #","1.2333","0,18 #","0.1833","56 #","55.8667","0 %","0.0000","100 %","0000010000"
"3-3-2024 21:00:00 - 22:00:00","45354.8750000000","52 #","51.5500","3,45 #","3.4500","7,45 #","7.4500","41 #","40.6500","0 #","0.0000","0,97 #","0.9667","0,03 #","0.0333","51 #","50.7333","0 %","0.0000","100 %","0000010000"
"3-3-2024 22:00:00 - 23:00:00","45354.9166666667","50 #","49.6500","3,97 #","3.9667","6,03 #","6.0333","40 #","39.6500","0 #","0.0000","0,35 #","0.3500","0 #","0.0000","50 #","50.0833","0 %","0.0000","100 %","0000010000"
"3-3-2024 23:00:00 - 00:00:00","45354.9583333333","44 #","43.7500","3,80 #","3.8000","5,27 #","5.2667","35 #","34.6833","0 #","0.0000","0,23 #","0.2333","0,08 #","0.0833","44 #","44.4667","0 %","0.0000","100 %","0000010000"
"4-3-2024 00:00:00 - 01:00:00","45355.0000000000","41 #","40.7500","3,17 #","3.1667","5,23 #","5.2333","32 #","32.3500","0 #","0.0000","0,33 #","0.3333","0 #","0.0000","41 #","40.5667","0 %","0.0000","100 %","0000010000"
"4-3-2024 01:00:00 - 02:00:00","45355.0416666667","40 #","40.0000","3 #","3.0000","5,30 #","5.3000","32 #","31.7000","0 #","0.0000","0 #","0.0000","0 #","0.0000","40 #","40.0000","0 %","0.0000","100 %","0000010000"
"4-3-2024 02:00:00 - 03:00:00","45355.0833333333","39 #","39.3167","3,15 #","3.1500","5,23 #","5.2333","31 #","30.9333","0 #","0.0000","0,08 #","0.0833","0,08 #","0.0833","39 #","39.3167","0 %","0.0000","100 %","0000010000"
"4-3-2024 03:00:00 - 04:00:00","45355.1250000000","39 #","39.0000","3,05 #","3.0508","5,69 #","5.6949","30 #","30.2542","0 #","0.0000","0,05 #","0.0508","0 #","0.0000","40 #","39.6102","0 %","0.0000","100 %","0000010000"
"4-3-2024 04:00:00 - 05:00:00","45355.1666666667","39 #","38.9574","3 #","3.0000","4,77 #","4.7660","31 #","31.1915","0 #","0.0000","0 #","0.0000","0 #","0.0000","39 #","39.0000","0 %","0.0000","100 %","0000010000"
"4-3-2024 05:00:00 - 06:00:00","45355.2083333333","39 #","39.0000","3,07 #","3.0667","3,87 #","3.8667","32 #","32.0667","0 #","0.0000","0,08 #","0.0833","0,08 #","0.0833","39 #","38.8333","0 %","0.0000","100 %","0000010000"
"4-3-2024 06:00:00 - 07:00:00","45355.2500000000","40 #","40.0000","3,08 #","3.0833","4,43 #","4.4333","32 #","32.4833","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","40 #","40.0833","0 %","0.0000","100 %","0000010000"
"4-3-2024 07:00:00 - 08:00:00","45355.2916666667","47 #","46.8167","3,50 #","3.5000","8,67 #","8.6667","35 #","34.6500","0 #","0.0000","0,28 #","0.2833","0,32 #","0.3167","48 #","47.6500","0 %","0.0000","100 %","0000010000"
"4-3-2024 08:00:00 - 09:00:00","45355.3333333333","91 #","90.6667","5,30 #","5.3000","23 #","23.0000","62 #","62.3667","0 #","0.0000","3,22 #","3.2167","1,68 #","1.6833","90 #","90.1000","0 %","0.0000","100 %","0000010000"
"4-3-2024 09:00:00 - 10:00:00","45355.3750000000","290 #","290.3833","12 #","11.9667","62 #","62.1000","216 #","216.3167","0 #","0.0000","12 #","12.4167","4,07 #","4.0667","281 #","280.7500","0 %","0.0000","100 %","0000010000"
"4-3-2024 10:00:00 - 11:00:00","45355.4166666667","377 #","377.3833","11 #","10.6833","68 #","67.5000","299 #","299.2000","0 #","0.0000","12 #","11.5167","3,92 #","3.9167","369 #","368.5000","0 %","0.0000","100 %","0000010000"
"4-3-2024 11:00:00 - 12:00:00","45355.4583333333","412 #","412.4333","14 #","13.7333","86 #","85.9167","313 #","312.7833","0 #","0.0000","18 #","17.8167","4,65 #","4.6500","397 #","397.2167","0 %","0.0000","100 %","0000010000"
"4-3-2024 12:00:00 - 13:00:00","45355.5000000000","373 #","372.7833","13 #","13.2833","84 #","84.3000","275 #","275.2000","0 #","0.0000","17 #","17.3167","4,95 #","4.9500","357 #","356.7833","0 %","0.0000","100 %","0000010000"
"4-3-2024 13:00:00 - 14:00:00","45355.5416666667","413 #","412.9833","16 #","15.7000","94 #","93.7000","304 #","303.5833","0 #","0.0000","21 #","20.7833","4,65 #","4.6500","395 #","394.5167","0 %","0.0000","100 %","0000010000"
"4-3-2024 14:00:00 - 15:00:00","45355.5833333333","408 #","407.9500","15 #","15.0500","84 #","83.7500","309 #","309.1500","0 #","0.0000","18 #","17.7167","4,93 #","4.9333","391 #","391.4667","0 %","0.0000","100 %","0000010000"
"4-3-2024 15:00:00 - 16:00:00","45355.6250000000","381 #","380.6167","13 #","13.0500","75 #","75.3333","292 #","292.2333","0 #","0.0000","16 #","16.1333","4,45 #","4.4500","365 #","365.1833","0 %","0.0000","100 %","0000010000"
"4-3-2024 16:00:00 - 17:00:00","45355.6666666667","273 #","273.1333","13 #","13.0667","61 #","60.8333","199 #","199.2333","0 #","0.0000","14 #","14.2833","3,45 #","3.4500","260 #","259.6500","0 %","0.0000","100 %","0000010000"
"4-3-2024 17:00:00 - 18:00:00","45355.7083333333","177 #","177.2667","11 #","10.7667","40 #","40.2333","126 #","126.2667","0 #","0.0000","11 #","11.4500","2,22 #","2.2167","166 #","165.9333","0 %","0.0000","100 %","0000010000"
"4-3-2024 18:00:00 - 19:00:00","45355.7500000000","96 #","96.3500","5,20 #","5.2000","20 #","20.1500","71 #","71.0000","0 #","0.0000","3,85 #","3.8500","0,78 #","0.7833","94 #","94.2500","0 %","0.0000","100 %","0000010000"
"4-3-2024 19:00:00 - 20:00:00","45355.7916666667","73 #","72.8167","4 #","4.0000","12 #","12.1000","57 #","56.7167","0 #","0.0000","2,07 #","2.0667","0,32 #","0.3167","72 #","71.7167","0 %","0.0000","100 %","0000010000"
"4-3-2024 20:00:00 - 21:00:00","45355.8333333333","70 #","70.3833","5,42 #","5.4167","12 #","12.4333","53 #","52.5333","0 #","0.0000","2,17 #","2.1667","0,60 #","0.6000","69 #","69.0500","0 %","0.0000","100 %","0000010000"
"4-3-2024 21:00:00 - 22:00:00","45355.8750000000","59 #","59.3833","4,07 #","4.0667","7,95 #","7.9500","47 #","47.3667","0 #","0.0000","0,73 #","0.7333","0,10 #","0.1000","59 #","59.0833","0 %","0.0000","100 %","0000010000"
"4-3-2024 22:00:00 - 23:00:00","45355.9166666667","54 #","53.5167","3,10 #","3.1000","8,12 #","8.1167","42 #","42.3000","0 #","0.0000","0,52 #","0.5167","0,27 #","0.2667","54 #","53.5500","0 %","0.0000","100 %","0000010000"
"4-3-2024 23:00:00 - 00:00:00","45355.9583333333","49 #","49.3833","3 #","3.0000","5,52 #","5.5167","41 #","40.8667","0 #","0.0000","0,13 #","0.1333","0 #","0.0000","50 #","49.6667","0 %","0.0000","100 %","0000010000"
"5-3-2024 00:00:00 - 01:00:00","45356.0000000000","34 #","33.8462","2,46 #","2.4615","8,92 #","8.9231","22 #","22.4615","0 #","0.0000","0,69 #","0.6923","0,46 #","0.4615","33 #","33.1538","72 %","71.8200","100 %","0000010000"
"5-3-2024 01:00:00 - 02:00:00","45356.0416666667","43 #","43.4259","1,54 #","1.5370","9,35 #","9.3519","33 #","32.5370","0 #","0.0000","0,30 #","0.2963","0,07 #","0.0741","44 #","43.5185","10 %","9.5300","100 %","0000010000"
"5-3-2024 02:00:00 - 03:00:00","45356.0833333333","47 #","46.5667","1 #","1.0000","9,98 #","9.9833","36 #","35.5833","0 #","0.0000","0 #","0.0000","0 #","0.0000","47 #","46.9000","0 %","0.0000","100 %","0000010000"
"5-3-2024 03:00:00 - 04:00:00","45356.1250000000","46 #","46.1833","1 #","1.0000","9,62 #","9.6167","36 #","35.5667","0 #","0.0000","0,08 #","0.0833","0,07 #","0.0667","46 #","46.1167","0 %","0.0000","100 %","0000010000"
"5-3-2024 04:00:00 - 05:00:00","45356.1666666667","48 #","47.5167","1,25 #","1.2500","9,37 #","9.3667","37 #","36.9000","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","48 #","47.8000","0 %","0.0000","100 %","0000010000"
"5-3-2024 05:00:00 - 06:00:00","45356.2083333333","47 #","47.4000","1,07 #","1.0667","7,92 #","7.9167","38 #","38.4167","0 #","0.0000","0 #","0.0000","0 #","0.0000","48 #","48.2500","0 %","0.0000","100 %","0000010000"
"5-3-2024 06:00:00 - 07:00:00","45356.2500000000","48 #","48.0333","1,03 #","1.0333","9,22 #","9.2167","38 #","37.7833","0 #","0.0000","0,27 #","0.2667","0,07 #","0.0667","49 #","48.7333","0 %","0.0000","100 %","0000010000"
"5-3-2024 07:00:00 - 08:00:00","45356.2916666667","54 #","54.2167","2,43 #","2.4333","11 #","10.9500","41 #","40.8333","0 #","0.0000","1,02 #","1.0167","0,15 #","0.1500","54 #","54.1333","0 %","0.0000","100 %","0000010000"
"5-3-2024 08:00:00 - 09:00:00","45356.3333333333","93 #","93.0167","5,58 #","5.5833","26 #","26.3167","61 #","61.1167","0 #","0.0000","4,47 #","4.4667","1,10 #","1.1000","91 #","90.6833","0 %","0.0000","100 %","0000010000"
"5-3-2024 09:00:00 - 10:00:00","45356.3750000000","287 #","286.6000","9,70 #","9.7000","72 #","71.9167","205 #","204.9833","0 #","0.0000","15 #","15.1833","3,97 #","3.9667","274 #","274.4833","0 %","0.0000","100 %","0000010000"
"5-3-2024 10:00:00 - 11:00:00","45356.4166666667","379 #","378.7667","9,82 #","9.8167","69 #","69.2833","300 #","299.6667","0 #","0.0000","12 #","11.9167","3,38 #","3.3833","369 #","368.9833","0 %","0.0000","100 %","0000010000"
"5-3-2024 11:00:00 - 12:00:00","45356.4583333333","383 #","382.5500","11 #","11.4167","73 #","72.9000","298 #","298.2333","0 #","0.0000","17 #","16.6667","3,60 #","3.6000","368 #","368.4500","0 %","0.0000","100 %","0000010000"
"5-3-2024 12:00:00 - 13:00:00","45356.5000000000","355 #","355.4833","12 #","11.8833","87 #","86.6333","257 #","256.9667","0 #","0.0000","17 #","17.0667","4,73 #","4.7333","340 #","340.0167","0 %","0.0000","100 %","0000010000"
